h3id,avg_congested_prop,max_length,avg_speed,min_median_level,bool_highway,bool_ramps,count_highway,count_streets,count_primary,count_secondary,count_primary_street,count_primary_ramps
898e62c5447ffff,2.150965575146935,1033,1.9169559271516767,3,0,0,0,3168,0,0,2031,0
898e62d5a6fffff,4.958605664488016,1440,1.1899725476733625,2,0,0,0,91,0,0,1385,0
898e62c046bffff,5.150621118012421,512,3.1544416125810915,1,0,0,0,123,0,0,452,0
898e62c0c63ffff,2.9211561328089277,1693,1.9594987438228608,2,0,0,0,990,0,0,3230,0
898e62d4a47ffff,5.087085921325052,1762,3.558899669790162,2,0,0,0,767,0,0,1622,0
898e62d5847ffff,120.7238095238095,5769,7.815153927311665,1,1,0,108,0,0,0,56,0
898e62c544bffff,1.6829489897460304,1732,1.5759634626759933,3,0,0,0,7142,0,0,6997,0
898e62d4a4bffff,4.020346547650302,2314,2.3668875981805333,1,0,0,0,0,0,0,2740,0
898e62d0e23ffff,29.384615384615394,1406,4.017015317134493,1,0,0,0,63,0,0,321,0
898e62d59a7ffff,55.7,557,1.8269444444444445,1,0,0,0,10,0,0,0,0
898e62c088bffff,1.008067940552017,1291,3.0140149759232817,3,0,0,0,724,0,0,13923,0
898e62c2c83ffff,23.51590909090909,890,2.7567468330280827,2,0,0,0,32,0,0,143,0
898e62c0eb7ffff,1.353822629969419,1087,3.212025276509483,2,0,0,0,600,0,0,8263,0
898e62c0933ffff,2.8100141709966935,1366,2.1458339742971866,1,0,0,0,1211,0,0,3100,0
898e62c2927ffff,14.127950310559006,1100,2.7734249484924063,2,1,0,3,78,0,0,119,0
898e62c08c3ffff,2.3713390313390312,2730,3.3411522283848205,3,0,0,0,1331,0,0,7223,0
898e62d53dbffff,22.385964912280702,1026,1.846063190383366,2,0,0,0,16,0,0,27,0
898e62d5993ffff,28.62891089108911,3440,5.441394028372287,1,1,0,780,21,0,0,8,0
898e62d5d2bffff,82.58333333333333,543,1.79212962962963,2,0,0,0,4,0,0,6,0
898e62c0617ffff,15.532352941176471,721,1.676263174008272,2,0,0,0,7,0,0,158,0
898e62c544fffff,1.6857258718572588,1310,1.445609611032845,2,0,0,0,2399,0,0,2648,0
898e62c740bffff,1.368547418967587,788,1.7633894330733428,2,0,0,0,1941,0,0,944,0
898e62c5453ffff,6.979885057471264,752,2.116180091119701,2,0,0,0,163,0,0,233,0
898e62c7497ffff,7.136837121212121,1111,2.1472002102947383,2,0,0,0,42,0,0,731,0
898e62c0c7bffff,0.8514876449823501,635,1.6167426014187465,3,0,0,0,3327,0,0,6982,0
898e62d58c3ffff,83.2,981,3.182777777777777,1,0,0,0,0,0,0,12,0
898e62d0e1bffff,10.34684065934066,923,2.397090066292003,2,0,0,0,0,0,0,609,0
898e62c0883ffff,1.0939451880178457,618,2.012346428586836,3,0,0,0,735,0,0,1944,0
898e62c547bffff,1.9724637681159418,581,1.1722790972642954,2,0,0,0,2221,0,0,0,0
898e62c3167ffff,25.873015873015877,423,1.3551741622574958,3,0,0,0,36,0,0,8,0
898e62d0e73ffff,39.67226890756302,988,3.1327512137333566,2,0,0,0,22,0,0,83,0
898e62d5817ffff,21.23764705882353,921,1.9258801521698001,1,0,0,0,142,0,0,0,0
898e62c081bffff,0.8380308880308881,452,1.5188578916824784,3,0,0,0,9530,0,0,0,0
898e62d5273ffff,6.221014492753622,474,2.3201821234275743,2,0,0,0,698,0,0,0,0
898e62c7453ffff,12.193902439024392,789,2.4012110346070115,2,0,0,0,25,0,0,233,0
898e62d5ab3ffff,154.5,309,1.980555555555556,2,0,0,0,2,0,0,0,0
898e62c045bffff,9.145771144278607,1092,2.473995066935172,2,0,0,0,737,0,0,52,0
898e62c74c3ffff,6.839743589743589,572,1.7971513938830332,3,0,0,0,46,0,0,809,0
